id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_type,pass_body_part,possession_team_id,team_id,player_id,pass_recipient_id,under_pressure,pass_outcome,pass_cross,pass_cut_back,off_camera,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_backheel,pass_goal_assist,pass_switch,counterpress,pass_deflected,pass_miscommunication,player_x,player_y,pass_end_x,pass_end_y
b4120598-4303-4773-817c-45077cd9e1a0,169,1,00:05:59.666,5,59,Pass,25,Real Madrid,Regular Play,Real Madrid,Sergio Ramos García,Left Center Back,"[28.0, 3.0]",1.430378,"['60c4b67d-3f9d-401a-b8d7-48e60ca03801', '78dccdcb-a4c3-4a23-9f77-1bda31be4e96']",18243,Marcelo Vieira da Silva Júnior,13.038404,-0.07677189,Low Pass,"[41.0, 2.0]",Recovery,Head,220,220,5201,5552.0,,1,,,,,,,,,,,,,28.0,3.0,41.0,2.0
4e406862-8d42-4b9c-a6aa-bee91f899fb9,171,1,00:06:01.097,6,1,Pass,25,Real Madrid,Regular Play,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[41.0, 2.0]",0.792591,['00016ec1-748f-4818-a2c9-102cc348e0de'],18243,Carlos Henrique Casimiro,7.81025,2.2655346,Ground Pass,"[36.0, 8.0]",,Left Foot,220,220,5552,5539.0,,1,,,,,,,,,,,,,41.0,2.0,36.0,8.0
21b61481-e7a1-4707-82e7-cc4c937bbe98,175,1,00:06:02.055,6,2,Pass,25,Real Madrid,Regular Play,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[37.0, 4.0]",2.479438,['abc88a45-6a9d-4898-9b90-5768c6ce2a0b'],18243,,18.248287,-0.16514868,High Pass,"[55.0, 1.0]",,Left Foot,220,220,5539,,True,0,,,,,,,,,,,,,37.0,4.0,55.0,1.0
c502b894-d917-4b35-9f10-d3dc0494a096,176,1,00:06:17.251,6,17,Pass,26,Atlético Madrid,From Throw In,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[71.0, 80.0]",1.541443,['f513d64a-744b-47e7-8067-7474d5c109b1'],18243,Saúl Ñíguez Esclapez,15.652476,-0.4636476,High Pass,"[85.0, 73.0]",Throw-in,,212,212,6375,6381.0,,1,,,,,,,,,,,,,71.0,80.0,85.0,73.0
ab0a9e28-86f0-40ec-94b6-4c076f061b3f,180,1,00:06:19.537,6,19,Pass,26,Atlético Madrid,From Throw In,Atlético Madrid,Saúl Ñíguez Esclapez,Right Midfield,"[85.0, 72.0]",1.0981,['5a9f7c3b-988d-4f17-9cc4-ca54a3caea0d'],18243,Jorge Resurrección Merodio,11.401754,-1.3045443,Low Pass,"[88.0, 61.0]",,Left Foot,212,212,6381,5199.0,,1,,,,,,,,,,,,,85.0,72.0,88.0,61.0
f29170dd-be1d-4f9b-a5d5-a5a29ec638c8,184,1,00:06:21.468,6,21,Pass,26,Atlético Madrid,From Throw In,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[89.0, 57.0]",1.141349,['0533af2e-84d1-4c84-98b8-e536b35d98c2'],18243,Filipe Luís Kasmirski,23.769728,-1.8259788,Ground Pass,"[83.0, 34.0]",,Right Foot,212,212,5199,6320.0,,1,,,,,,,,,,,,,89.0,57.0,83.0,34.0
a4019c84-c83c-418a-88aa-825e47faafaa,192,1,00:06:27.897,6,27,Pass,27,Real Madrid,Regular Play,Real Madrid,Daniel Carvajal Ramos,Right Back,"[13.0, 65.0]",0.994908,['6fc7c05a-bb87-46e9-ba78-abc1068d9a30'],18243,Luka Modrić,5.3851647,-1.19029,Ground Pass,"[15.0, 60.0]",Recovery,Right Foot,220,220,5721,5463.0,,1,,,,,,,,,,,,,13.0,65.0,15.0,60.0
b63405b2-1497-45cd-b167-84ca8f30f189,195,1,00:06:30.061,6,30,Pass,27,Real Madrid,Regular Play,Real Madrid,Luka Modrić,Right Center Midfield,"[24.0, 58.0]",1.859228,['80c49d9d-7db8-4600-9446-8f2a8a3faeb7'],18243,Karim Benzema,30.870699,0.4346702,High Pass,"[52.0, 71.0]",,Right Foot,220,220,5463,19677.0,,1,,,,,,,,,,,,,24.0,58.0,52.0,71.0
5b3afad3-0bbe-494e-8b73-e8880c925fe7,198,1,00:06:32.102,6,32,Pass,27,Real Madrid,Regular Play,Real Madrid,Karim Benzema,Center Forward,"[52.0, 71.0]",1.098012,['eedfe0b3-35a0-4a5d-bbc5-d1d35fd456c8'],18243,Toni Kroos,11.401754,-1.8370484,Ground Pass,"[49.0, 60.0]",,Right Foot,220,220,19677,5574.0,,1,,,,,,,True,,,,,,52.0,71.0,49.0,60.0
b03d4933-2569-41a6-a131-a82c52137ca8,201,1,00:06:33.239,6,33,Pass,27,Real Madrid,Regular Play,Real Madrid,Toni Kroos,Left Center Midfield,"[49.0, 60.0]",1.180002,['047845e2-1332-44a9-b623-3210d3f5bb08'],18243,Cristiano Ronaldo dos Santos Aveiro,24.351591,-1.2360595,Ground Pass,"[57.0, 37.0]",,Right Foot,220,220,5574,5207.0,,1,,,,,,,,,,,,,49.0,60.0,57.0,37.0
623e625b-0b02-49ad-bf87-9b43d601f24d,207,1,00:07:03.775,7,3,Pass,28,Real Madrid,From Free Kick,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[66.0, 43.0]",1.201842,['92c0c565-0a57-451d-97ad-9ba49e1dc16c'],18243,Kléper Laveran Lima Ferreira,19.235384,1.7273982,Ground Pass,"[63.0, 62.0]",Free Kick,Right Foot,220,220,5539,20016.0,,1,,,True,,,,,,,,,,66.0,43.0,63.0,62.0
202f7288-d895-4f04-aaea-66bae878145b,209,1,00:07:05.541,7,5,Pass,28,Real Madrid,From Free Kick,Real Madrid,Kléper Laveran Lima Ferreira,Right Center Back,"[63.0, 64.0]",1.767904,['5bb3bfa7-37a8-4074-8107-28e3bf2fe94b'],18243,Daniel Carvajal Ramos,17.804493,0.66596925,Ground Pass,"[77.0, 75.0]",,Right Foot,220,220,20016,5721.0,,1,,,,,,,,,,,,,63.0,64.0,77.0,75.0
9be9b0c5-ebc9-43a3-bd6f-1a0345be662a,212,1,00:07:07.968,7,7,Pass,28,Real Madrid,From Free Kick,Real Madrid,Daniel Carvajal Ramos,Right Back,"[77.0, 75.0]",0.879434,['fa047a63-33b1-46fb-9b75-78b035be61a6'],18243,Kléper Laveran Lima Ferreira,13.601471,-2.5127964,Ground Pass,"[66.0, 67.0]",,Right Foot,220,220,5721,20016.0,,1,,,,,,,,,,,,,77.0,75.0,66.0,67.0
0d312b90-fa0c-4b2a-80d9-1082df32af2f,215,1,00:07:11.551,7,11,Pass,28,Real Madrid,From Free Kick,Real Madrid,Kléper Laveran Lima Ferreira,Right Center Back,"[69.0, 67.0]",2.360654,"['0c3b01d9-3774-4aca-8c93-923b230d7059', 'a0a4b998-1c56-453a-a033-a5a17cba4f89']",18243,Karim Benzema,48.166378,-0.7266424,High Pass,"[105.0, 35.0]",,Right Foot,220,220,20016,19677.0,,0,,,,,,,,,,,,,69.0,67.0,105.0,35.0
a0a4b998-1c56-453a-a033-a5a17cba4f89,218,1,00:07:13.911,7,13,Pass,29,Atlético Madrid,Regular Play,Atlético Madrid,Stefan Savić,Right Center Back,"[16.0, 46.0]",1.887376,"['0d312b90-fa0c-4b2a-80d9-1082df32af2f', '30e99c6e-e757-40e4-b5ed-6465b33ef064', 'a2b88b22-efdb-4dbb-be8a-df31e980db09']",18243,Juan Francisco Torres Belén,21.84033,1.849096,High Pass,"[10.0, 67.0]",Recovery,,212,212,6376,6375.0,True,1,,,,True,,,,,,,,,16.0,46.0,10.0,67.0
8a8d7bd4-cb70-44ba-97c9-987a1e068a7a,221,1,00:07:19.243,7,19,Pass,29,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[19.0, 77.0]",2.678074,,18243,,46.840153,-0.2812322,High Pass,"[64.0, 64.0]",,Right Foot,212,212,6375,,,0,,,,,,,,,,,,,19.0,77.0,64.0,64.0
09ec55fe-e0fa-4a11-a6d6-1407fbb599e5,224,1,00:07:56.128,7,56,Pass,30,Atlético Madrid,From Free Kick,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[68.0, 61.0]",1.818591,['42cb1014-78f4-4c95-9404-c0f60a3d0f38'],18243,Diego Roberto Godín Leal,29.068884,-2.0344439,Ground Pass,"[55.0, 35.0]",Free Kick,Right Foot,212,212,6384,5249.0,,1,,,,,,,,,,,,,68.0,61.0,55.0,35.0
8c027c78-f39d-4763-b089-bbafacbdac3e,228,1,00:07:59.640,7,59,Pass,30,Atlético Madrid,From Free Kick,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[58.0, 34.0]",1.8446,['ded573ba-631e-4587-a8ed-f56e3b2402d2'],18243,Saúl Ñíguez Esclapez,40.36087,0.8379812,High Pass,"[85.0, 64.0]",,Left Foot,212,212,5249,6381.0,,1,,,,,,,,,,,,,58.0,34.0,85.0,64.0
91bf65a9-7e63-4cf5-8603-d53753cbbe59,231,1,00:08:01.484,8,1,Pass,30,Atlético Madrid,From Free Kick,Atlético Madrid,Saúl Ñíguez Esclapez,Right Midfield,"[85.0, 64.0]",0.7077,['32e016c3-38f5-4878-9f22-13ae4e1f2968'],18243,Fernando José Torres Sanz,9.433981,-1.012197,Low Pass,"[90.0, 56.0]",,Head,212,212,6381,6382.0,,1,,,,,,,,,,,,,85.0,64.0,90.0,56.0
00d54861-cd48-4eea-b88e-52041f35dfe8,238,1,00:08:03.650,8,3,Pass,30,Atlético Madrid,From Free Kick,Atlético Madrid,Fernando José Torres Sanz,Right Center Forward,"[90.0, 57.0]",2.579413,"['25a1d0f9-e011-485e-b3af-8ff5538c45b5', '697dab38-f2ea-4080-bb12-19b37c7fabb0']",18243,,15.6205,0.87605804,Ground Pass,"[100.0, 69.0]",,Right Foot,212,212,6382,,True,0,,,,,,,,,,,,,90.0,57.0,100.0,69.0
f4e0b382-2453-4b1a-a3b7-aaf6f450c2c2,241,1,00:08:08.579,8,8,Pass,31,Real Madrid,Regular Play,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[23.0, 10.0]",0.765039,['985ca740-6d89-421b-89ee-366a0eaab358'],18243,Carlos Henrique Casimiro,13.038404,1.0040671,Ground Pass,"[30.0, 21.0]",,Left Foot,220,220,5552,5539.0,,1,,,,,,,,,,,,,23.0,10.0,30.0,21.0
893e505a-37b7-4f35-a616-3a8c631e5950,244,1,00:08:09.692,8,9,Pass,31,Real Madrid,Regular Play,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[30.0, 21.0]",0.873063,['5275b768-eb29-4e60-a1a6-2dff487ba20c'],18243,Sergio Ramos García,9.055386,-3.0309355,Ground Pass,"[21.0, 20.0]",,Right Foot,220,220,5539,5201.0,,1,,,,,,,,,,,,,30.0,21.0,21.0,20.0
448f575c-5c4a-4694-8284-eed3614b2c50,248,1,00:08:12.085,8,12,Pass,31,Real Madrid,Regular Play,Real Madrid,Sergio Ramos García,Left Center Back,"[17.0, 21.0]",1.661348,"['2acaef46-fec0-4685-bc80-359d8363f7df', 'e19f6ddd-9f2f-427c-a002-cbc84862ed68']",18243,Kléper Laveran Lima Ferreira,36.013885,1.5430257,Ground Pass,"[18.0, 57.0]",,Right Foot,220,220,5201,20016.0,True,1,,,,,,,,,,,,,17.0,21.0,18.0,57.0
c4d18b40-c443-4966-8658-337c5876ff19,251,1,00:08:15.905,8,15,Pass,31,Real Madrid,Regular Play,Real Madrid,Kléper Laveran Lima Ferreira,Right Center Back,"[25.0, 65.0]",0.96373,['f31f7b54-b01f-47e4-813a-7fa80b334754'],18243,Daniel Carvajal Ramos,12.369317,1.3258177,Ground Pass,"[28.0, 77.0]",,Right Foot,220,220,20016,5721.0,,1,,,,,,,,,,,,,25.0,65.0,28.0,77.0
3f6fd372-4e89-4ff9-a441-7e84599113bc,254,1,00:08:17.352,8,17,Pass,31,Real Madrid,Regular Play,Real Madrid,Daniel Carvajal Ramos,Right Back,"[29.0, 77.0]",2.174627,"['746bfe0c-93af-4e62-9f68-9c2b2b421d19', 'f6630b9e-1da2-4ccf-97d5-449bede57916']",18243,Cristiano Ronaldo dos Santos Aveiro,34.669872,-0.5800028,High Pass,"[58.0, 58.0]",,Right Foot,220,220,5721,5207.0,,0,,,,,,,,,,,,,29.0,77.0,58.0,58.0
f6630b9e-1da2-4ccf-97d5-449bede57916,256,1,00:08:19.527,8,19,Pass,31,Real Madrid,Regular Play,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[63.0, 23.0]",1.5537,"['3e37b2dc-a701-4aff-a23a-834bccece7e0', '3f6fd372-4e89-4ff9-a441-7e84599113bc']",18243,Antoine Griezmann,18.248287,-0.16514868,High Pass,"[81.0, 20.0]",Recovery,Head,220,212,5249,5487.0,,1,,,,,,,,,,,,,63.0,23.0,81.0,20.0
01690c5b-4d8f-44c0-a643-bba829aceafc,259,1,00:08:21.081,8,21,Pass,31,Real Madrid,Regular Play,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[81.0, 19.0]",1.103501,['34bbd1a4-fabc-4499-a7ed-0d2da4fe5136'],18243,,13.341664,0.22679885,High Pass,"[94.0, 22.0]",,Head,220,212,5487,,,0,,,,,,,,,,,,,81.0,19.0,94.0,22.0
6f058348-cfd9-4c9c-b6aa-264585db4ba8,263,1,00:08:24.819,8,24,Pass,31,Real Madrid,Regular Play,Real Madrid,Kléper Laveran Lima Ferreira,Right Center Back,"[26.0, 61.0]",1.986481,['c730d97f-72e1-4a3a-9eb8-7ab407ef29a5'],18243,Keylor Navas Gamboa,29.732138,-2.3086114,Ground Pass,"[6.0, 39.0]",,Left Foot,220,220,20016,5597.0,,1,,,,,,,,,,,,,26.0,61.0,6.0,39.0
35de7e58-4a30-499d-ad36-7cb1e7740dbd,266,1,00:08:26.957,8,26,Pass,31,Real Madrid,Regular Play,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[6.0, 39.0]",1.806564,['ce3bf180-65ec-40c5-b4f4-5eda74ba1b2b'],18243,Marcelo Vieira da Silva Júnior,35.0,-0.9272952,Ground Pass,"[27.0, 11.0]",,Right Foot,220,220,5597,5552.0,,1,,,,,,,,,,,,,6.0,39.0,27.0,11.0
b9e47ec5-350b-42b3-b44b-be7b3cdc38b3,269,1,00:08:30.629,8,30,Pass,31,Real Madrid,Regular Play,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[31.0, 4.0]",2.607598,"['5784dd57-aa43-4b3b-8d49-75633f2c9bcf', '5f1dacca-6ac3-4eb1-9d23-184f5f56373f']",18243,Karim Benzema,63.600315,0.28693876,High Pass,"[92.0, 22.0]",,Left Foot,220,220,5552,19677.0,,0,,,,,,,,,,,,,31.0,4.0,92.0,22.0
4964fdae-2635-4f5d-8f50-6d9a5325dc5f,273,1,00:08:36.158,8,36,Pass,31,Real Madrid,Regular Play,Atlético Madrid,Stefan Savić,Right Center Back,"[17.0, 54.0]",1.108249,['beaafdd5-5978-47b0-a5c5-b2876dc74e5f'],18243,Juan Francisco Torres Belén,5.0990195,1.3734008,High Pass,"[18.0, 59.0]",,Head,220,212,6376,6375.0,,1,,,,,,,,,,,,,17.0,54.0,18.0,59.0
358ba2bd-b62c-4f1b-abe9-160d7544215c,276,1,00:08:37.606,8,37,Pass,31,Real Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[18.0, 59.0]",3.193626,['19d37018-90f3-4294-8a2c-6c06ff1d6a8e'],18243,,38.209946,-0.74837804,High Pass,"[46.0, 33.0]",,Right Foot,220,212,6375,,,0,,,,,,,,,,,,,18.0,59.0,46.0,33.0
19d37018-90f3-4294-8a2c-6c06ff1d6a8e,278,1,00:08:40.800,8,40,Pass,31,Real Madrid,Regular Play,Real Madrid,Gareth Frank Bale,Right Wing,"[75.0, 48.0]",1.399031,"['358ba2bd-b62c-4f1b-abe9-160d7544215c', '7290171e-6cd0-4438-8388-a93b500edde3', '8f7cd892-ef75-43b3-aedb-91c6737488e8']",18243,Toni Kroos,19.723083,-2.1025205,High Pass,"[65.0, 31.0]",Recovery,,220,220,6399,5574.0,True,1,,,,True,,,,,,,,,75.0,48.0,65.0,31.0
9732c17c-985a-4d24-b7d6-01dcc727e07f,281,1,00:08:42.479,8,42,Pass,31,Real Madrid,Regular Play,Real Madrid,Toni Kroos,Left Center Midfield,"[65.0, 31.0]",0.669802,['c1efd1ea-e810-4db9-827e-62eb44c366be'],18243,Carlos Henrique Casimiro,7.28011,1.849096,Low Pass,"[63.0, 38.0]",,Other,220,220,5574,5539.0,,1,,,,,,,,,,,,,65.0,31.0,63.0,38.0
7d01e34c-8d21-42a5-aab2-e56280eda051,284,1,00:08:43.489,8,43,Pass,31,Real Madrid,Regular Play,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[63.0, 38.0]",1.147471,['0cf4b720-30a9-4b3c-a2cc-e823b8dcc9a2'],18243,Marcelo Vieira da Silva Júnior,26.019224,-1.6092389,Ground Pass,"[62.0, 12.0]",,Left Foot,220,220,5539,5552.0,,1,,,,,,,,,,,,,63.0,38.0,62.0,12.0
6e00b3b5-ee40-4425-a635-84d75b4cfcb6,287,1,00:08:46.972,8,46,Pass,31,Real Madrid,Regular Play,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[68.0, 8.0]",0.496912,['4a635075-435b-4e06-968f-87d5c42cbd49'],18243,Karim Benzema,18.681541,0.27094686,Ground Pass,"[86.0, 13.0]",,Left Foot,220,220,5552,19677.0,,1,,,,,,,,,,,,,68.0,8.0,86.0,13.0
b2a80b1d-8b17-4366-b4ec-65adfe27e28c,290,1,00:08:48.519,8,48,Pass,31,Real Madrid,Regular Play,Real Madrid,Karim Benzema,Center Forward,"[85.0, 14.0]",1.19556,['7d372fe7-d797-415f-94f3-586368937905'],18243,Gareth Frank Bale,25.96151,1.2977877,Ground Pass,"[92.0, 39.0]",,Right Foot,220,220,19677,6399.0,,1,,,,,,,,,,,,,85.0,14.0,92.0,39.0
080b5b50-dbcc-4fbd-8f9f-7c9c1e2e67a8,297,1,00:08:52.530,8,52,Pass,31,Real Madrid,Regular Play,Real Madrid,Gareth Frank Bale,Right Wing,"[90.0, 29.0]",0.624849,['6b08685d-8de7-4420-9c31-64c0f0e42227'],18243,Toni Kroos,6.0827627,-2.976444,Ground Pass,"[84.0, 28.0]",,Left Foot,220,220,6399,5574.0,,1,,,,,158ca4ad-9fd2-4f86-94f9-c711e4b2993f,True,,,,,,,90.0,29.0,84.0,28.0
8e1fa16c-ae15-4ff2-8b28-b9834205f187,304,1,00:09:16.884,9,16,Pass,32,Real Madrid,From Corner,Real Madrid,Toni Kroos,Left Center Midfield,"[120.0, 1.0]",1.312141,['92ac6a7f-e594-4401-a144-b70bcc5dfbd4'],18243,Marcelo Vieira da Silva Júnior,30.016663,2.6183143,Ground Pass,"[94.0, 16.0]",Corner,Right Foot,220,220,5574,5552.0,,1,,,,,,,,,,,,,120.0,1.0,94.0,16.0
c16772b6-559f-4a82-a0f8-0aeec67153d6,307,1,00:09:18.872,9,18,Pass,32,Real Madrid,From Corner,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[96.0, 17.0]",2.034122,['1fa2d58f-7d38-456c-a6b0-bac022b71fed'],18243,,31.622776,0.9652517,High Pass,"[114.0, 43.0]",,Left Foot,220,220,5552,,,0,True,,,,,,,,,,,,96.0,17.0,114.0,43.0
c1957ebf-b824-44ab-8ac6-d4c47379d53c,309,1,00:09:25.028,9,25,Pass,32,Real Madrid,From Corner,Real Madrid,Daniel Carvajal Ramos,Right Back,"[96.0, 67.0]",0.97523,['323414ef-c59f-4467-9f27-f5d61eeb751b'],18243,Luka Modrić,12.0415945,-2.2974386,Ground Pass,"[88.0, 58.0]",Recovery,Right Foot,220,220,5721,5463.0,,1,,,,,,,,,,,,,96.0,67.0,88.0,58.0
ec50e940-f346-4fde-af0e-42159b7996a4,312,1,00:09:26.126,9,26,Pass,32,Real Madrid,From Corner,Real Madrid,Luka Modrić,Right Center Midfield,"[88.0, 58.0]",1.028667,['a22bb44e-8590-4655-b12b-d1c3eb443666'],18243,Kléper Laveran Lima Ferreira,15.132746,0.13255154,Ground Pass,"[103.0, 60.0]",,Right Foot,220,220,5463,20016.0,,1,,,,,,,,,,,,,88.0,58.0,103.0,60.0
95c4dbe6-72d2-4058-8956-3b4eab4db2b0,316,1,00:09:27.730,9,27,Pass,32,Real Madrid,From Corner,Real Madrid,Kléper Laveran Lima Ferreira,Right Center Back,"[104.0, 64.0]",1.647868,"['187df0a3-3e4d-498c-b30f-e9e0baf1600e', 'd16fdd32-924d-407e-a628-fd78b1fe5ff5']",18243,Karim Benzema,9.433981,2.1293957,Ground Pass,"[99.0, 72.0]",,Right Foot,220,220,20016,19677.0,True,1,,,,,,,,,,,,,104.0,64.0,99.0,72.0
229241b0-dd63-4782-840d-9da52ac430d8,319,1,00:09:29.478,9,29,Pass,32,Real Madrid,From Corner,Real Madrid,Karim Benzema,Center Forward,"[99.0, 72.0]",0.7734,['992e1410-dfe5-41a8-a44b-2636efead34d'],18243,,24.04163,-1.2753555,Low Pass,"[106.0, 49.0]",,Right Foot,220,220,19677,,,0,True,,,,,,,,,,,,99.0,72.0,106.0,49.0
32ddbb8a-0d4a-44ce-99a4-0241352e13b3,321,1,00:09:31.399,9,31,Pass,32,Real Madrid,From Corner,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[106.0, 31.0]",2.837296,['564c58e3-c4a7-46d8-9a80-6bb1e64669ff'],18243,,8.246211,2.896614,High Pass,"[98.0, 33.0]",Recovery,Right Foot,220,220,5539,,,0,,,,,,,,,,,,,106.0,31.0,98.0,33.0
564c58e3-c4a7-46d8-9a80-6bb1e64669ff,322,1,00:09:34.236,9,34,Pass,32,Real Madrid,From Corner,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[23.0, 48.0]",2.21094,"['32ddbb8a-0d4a-44ce-99a4-0241352e13b3', 'eb2fa611-db05-4918-b980-15e779dfd0ed']",18243,,19.924858,-0.30587888,High Pass,"[42.0, 42.0]",Recovery,Head,220,212,5199,,,0,,,,,,,,,,,,,23.0,48.0,42.0,42.0
b305ccd7-3933-4945-8767-526e436466b3,325,1,00:09:37.721,9,37,Pass,32,Real Madrid,From Corner,Real Madrid,Luka Modrić,Right Center Midfield,"[81.0, 42.0]",1.837262,['69cc9857-f9f2-42b2-a023-fe58d71e05dd'],18243,Karim Benzema,27.513634,1.237552,Low Pass,"[90.0, 68.0]",,Left Foot,220,220,5463,19677.0,,1,,,,,,,,,,,,,81.0,42.0,90.0,68.0
636d9c44-1f2a-4ac5-a914-73fedb270b6c,329,1,00:09:40.791,9,40,Pass,32,Real Madrid,From Corner,Real Madrid,Karim Benzema,Center Forward,"[86.0, 68.0]",0.756228,"['14f8a0b0-9e91-405c-ae8a-5094a322d4e3', '48abc281-b788-4dda-bae8-19b2f2f1d03a', '5e141148-38fd-4a6f-bc2f-ffe5f52ba3b7']",18243,Gareth Frank Bale,6.4031243,-0.67474097,Ground Pass,"[91.0, 64.0]",,Left Foot,220,220,19677,6399.0,True,0,,,,,,,,,,,,,86.0,68.0,91.0,64.0
60372f7a-3583-437f-bdf3-244c6279051a,332,1,00:09:43.231,9,43,Pass,32,Real Madrid,From Corner,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[30.0, 3.0]",1.147584,,18243,,22.472204,0.36397895,Ground Pass,"[51.0, 11.0]",Recovery,Left Foot,220,212,6320,,,0,,,,,,,,,,,,,30.0,3.0,51.0,11.0
889b8b4f-4870-41e5-bc5e-392816dcab89,335,1,00:10:46.441,10,46,Pass,33,Atlético Madrid,From Free Kick,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[58.0, 11.0]",3.189473,,18243,,58.694122,-0.15394467,High Pass,"[116.0, 2.0]",Free Kick,Right Foot,212,212,5249,,,0,,,,,,,,,,,,,58.0,11.0,116.0,2.0
a45cc874-0a0f-42a4-adf4-347312badf58,336,1,00:10:58.988,10,58,Pass,34,Real Madrid,From Throw In,Real Madrid,Daniel Carvajal Ramos,Right Back,"[11.0, 80.0]",0.827602,['c848318f-a93f-4138-9a55-dc2dee7f2a04'],18243,Luka Modrić,12.0415945,-0.844154,Low Pass,"[19.0, 71.0]",Throw-in,,220,220,5721,5463.0,,1,,,,,,,,,,,,,11.0,80.0,19.0,71.0
c9f4196e-4884-439c-a948-e48ff6a4d21e,339,1,00:10:59.837,10,59,Pass,34,Real Madrid,From Throw In,Real Madrid,Luka Modrić,Right Center Midfield,"[19.0, 71.0]",0.642056,['9526d101-6e1b-455c-bea7-abf9aaee0c02'],18243,Daniel Carvajal Ramos,8.062258,2.0899425,Ground Pass,"[15.0, 78.0]",,Right Foot,220,220,5463,5721.0,,1,,,,,,,,,,,,,19.0,71.0,15.0,78.0
76db3363-259e-4d45-b990-a68a663311f8,342,1,00:11:00.649,11,0,Pass,34,Real Madrid,From Throw In,Real Madrid,Daniel Carvajal Ramos,Right Back,"[15.0, 78.0]",0.262895,['44fb36d4-112c-4984-8741-a722a924f03d'],18243,,7.81025,-0.87605804,Low Pass,"[20.0, 72.0]",,Right Foot,220,220,5721,,,0,,,,,,,,,,,,,15.0,78.0,20.0,72.0
b3c4d025-52f5-4fe3-9849-ba3385ff5d0d,345,1,00:11:19.096,11,19,Pass,35,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[107.0, 1.0]",0.905418,['bf99d150-5c45-45a8-8847-531cf31a0443'],18243,Jorge Resurrección Merodio,9.433981,2.1293957,Low Pass,"[102.0, 9.0]",Throw-in,,212,212,6320,5199.0,,1,,,,,,,,,,,,,107.0,1.0,102.0,9.0
e7e05ad1-b2b5-4e5d-b3b6-bc6096376b62,349,1,00:11:21.131,11,21,Pass,35,Atlético Madrid,From Throw In,Atlético Madrid,Jorge Resurrección Merodio,Left Midfield,"[102.0, 9.0]",0.507975,"['69d6f557-71bf-4f9f-bd3e-0c4cc6d2d439', '6ac9ed8c-c576-4bee-bce4-4ef54e3432bf']",18243,Filipe Luís Kasmirski,7.615773,-1.1659045,Ground Pass,"[105.0, 2.0]",,Right Foot,212,212,5199,6320.0,True,1,,,,,,,,,,,,,102.0,9.0,105.0,2.0
ff2f35f9-ab4c-44ed-aa63-74501a0dd132,352,1,00:11:23.169,11,23,Pass,35,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[102.0, 3.0]",0.327021,['71c115b5-b969-4022-bbb3-30b50626dc98'],18243,,3.1622777,1.2490457,Ground Pass,"[103.0, 6.0]",,Left Foot,212,212,6320,,,0,,,,,,,,,,,,,102.0,3.0,103.0,6.0
7a1f65d2-f49f-4d2e-955a-42fbc06a8f9c,354,1,00:11:25.188,11,25,Pass,35,Atlético Madrid,From Throw In,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[87.0, 18.0]",3.0809,,18243,,33.955853,0.23783593,High Pass,"[120.0, 26.0]",Recovery,Left Foot,212,212,5249,,,0,,,,,,,,,,,,,87.0,18.0,120.0,26.0
e2ea5f4d-675c-4f6f-802a-f4c78a802a55,355,1,00:11:32.428,11,32,Pass,36,Real Madrid,From Goal Kick,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[6.0, 40.0]",1.408164,['a114ec3e-fb3c-4fc0-bd05-a3fb265e9a50'],18243,Kléper Laveran Lima Ferreira,22.090721,1.4801364,Ground Pass,"[8.0, 62.0]",Goal Kick,Left Foot,220,220,5597,20016.0,,1,,,,,,,,,,,,,6.0,40.0,8.0,62.0
